WARNCELLID,NAME,TYPED_NAME,STATE
808237019,Dornstetten,Stadt Dornstetten,BW
807133027,Duchroth,Gemeinde Duchroth,RP
813071030,Duckow,Gemeinde Duckow,MV
807232027,Dudeldorf,Gemeinde Dudeldorf,RP
803359014,Düdenbüttel,Gemeinde Düdenbüttel,NS
807338007,Dudenhofen,Gemeinde Dudenhofen,RP
803357012,Ebersdorf,Gemeinde Ebersdorf,NS
809473121,Ebersdorf b. Coburg,Gemeinde Ebersdorf b. Coburg,BY
809774129,Ebershausen,Gemeinde Ebershausen,BY
809774451,Ebershauser-Nattenhauser Wald,Gemeindefreies Gebiet Ebershauser-Nattenhauser Wa*,BY
808125021,Eberstadt,Gemeinde Eberstadt,BW
814522080,Döbeln,Stadt Döbeln,SN
812062092,Doberlug-Kirchhain,Stadt Doberlug-Kirchhain,BB
812071044,Döbern,Stadt Döbern,BB
803452027,Dornum,Gemeinde Dornum,NS
803454008,Dörpen,Gemeinde Dörpen,NS
801058042,Dörphof,Gemeinde Dörphof,SH
801051023,Dörpling,Gemeinde Dörpling,SH
803152007,Duderstadt,Stadt Duderstadt,NS
809375131,Duggendorf,Gemeinde Duggendorf,BY
816071015,Eberstedt,Gemeinde Eberstedt,TH
812060052,Eberswalde,Stadt Eberswalde,BB
807141034,Ebertshausen,Gemeinde Ebertshausen,RP
807332012,Ebertsheim,Gemeinde Ebertsheim,RP
808235020,Ebhausen,Gemeinde Ebhausen,BW
814625110,Doberschau-Gaußig,Gemeinde Doberschau-Gaußig,SN
814730080,Doberschütz,Gemeinde Doberschütz,SN
801057016,Dobersdorf,Gemeinde Dobersdorf,SH
801059020,Dörpstedt,Gemeinde Dörpstedt,SH
807133025,Dörrebach,Gemeinde Dörrebach,RP
807337019,Dörrenbach,Gemeinde Dörrenbach,RP
807333016,Dörrmoschel,Gemeinde Dörrmoschel,RP
807141031,Dörscheid,Gemeinde Dörscheid,RP
807141032,Dörsdorf,Gemeinde Dörsdorf,RP
807131018,Dorsel,Gemeinde Dorsel,RP
808226003,Altlußheim,Gemeinde Altlußheim,BW
809176112,Altmannstein,Gemeinde Altmannstein,BY
815090007,Altmärkische Höhe,Gemeinde Altmärkische Höhe,SA
815090008,Altmärkische Wische,Gemeinde Altmärkische Wische,SA
814522010,Altmittweida,Gemeinde Altmittweida,SN
809375114,Altenthann,Gemeinde Altenthann,BY
813071004,Altentreptow,Stadt Altentreptow,MV
807140001,Alterkülz,Gemeinde Alterkülz,RP
816066001,Altersbach,Gemeinde Altersbach,TH
809679165,Altertheim,Gemeinde Altertheim,BY
809274114,Altfraunhofen,Gemeinde Altfraunhofen,BY
809179114,Althegnenberg,Gemeinde Althegnenberg,BY
808425004,Altheim,Gemeinde Altheim,BW
808426008,Altheim,Gemeinde Altheim,BW
808425005,Altheim (Alb),Gemeinde Altheim (Alb),BW
808235007,Althengstett,Gemeinde Althengstett,BW
807340201,Althornbach,Gemeinde Althornbach,RP
808119004,Althütte,Gemeinde Althütte,BW
812060012,Althüttendorf,Gemeinde Althüttendorf,BB
813072004,Altkalen,Gemeinde Altkalen,MV
816077002,Altkirchen,Gemeinde Altkirchen,TH
812064029,Altlandsberg,Stadt Altlandsberg,BB
807135003,Altlay,Gemeinde Altlay,RP
807332001,Altleiningen,Gemeinde Altleiningen,RP
809780112,Altusried,Gemeinde Altusried,BY
813075003,Altwarp,Gemeinde Altwarp,MV
807140002,Altweidelbach,Gemeinde Altweidelbach,RP
813075004,Altwigshagen,Gemeinde Altwigshagen,MV
809187113,Amerang,Gemeinde Amerang,BY
809779112,Amerdingen,Gemeinde Amerdingen,BY
807232004,Ammeldingen an der Our,Gemeinde Ammeldingen an der Our,RP
807232005,Ammeldingen bei Neuerburg,Gemeinde Ammeldingen bei Neuerburg,RP
808416048,Ammerbuch,Gemeinde Ammerbuch,BW
809573111,Ammerndorf,Gemeinde Ammerndorf,BY
801062090,Ammersbek,Gemeinde Ammersbek,SH
801060002,Alveslohe,Gemeinde Alveslohe,SH
809671111,Alzenau,Stadt Alzenau,BY
807331003,Alzey,Stadt Alzey,RP
815083025,Am Großen Bruch,Gemeinde Am Großen Bruch,SA
803158501,Am Großen Rhode,Gemeindefreies Gebiet Am Großen Rhode,NS
812072002,Am Mellensee,Gemeinde Am Mellensee,BB
816061116,Am Ohmberg,Gemeinde Am Ohmberg,TH
813072005,Am Salzhaff,Gemeinde Am Salzhaff,MV
809361000,Amberg,Stadt Amberg,BY
809778111,Amberg,Gemeinde Amberg,BY
803355002,Amelinghausen,Gemeinde Amelinghausen,NS
809174111,Altomünster,Gemeinde Altomünster,BY
809171111,Altötting,Stadt Altötting,BY
807231001,Altrich,Gemeinde Altrich,RP
807338001,Altrip,Gemeinde Altrip,RP
807232003,Altscheid,Gemeinde Altscheid,RP
808436005,Altshausen,Gemeinde Altshausen,BW
807135004,Altstrimmig,Gemeinde Altstrimmig,RP
803454001,Andervenne,Gemeinde Andervenne,NS
816068002,Andisleben,Gemeinde Andisleben,TH
808226102,Angelbachtal,Gemeinde Angelbachtal,BW
806534002,Angelburg,Gemeinde Angelburg,HE
816070003,Angelroda,Gemeinde Angelroda,TH
809172112,Anger,Gemeinde Anger,BY
812073008,Angermünde,Stadt Angermünde,BB
815083030,Angern,Gemeinde Angern,SA
807138002,Anhausen,Gemeinde Anhausen,RP
813071005,Ankershagen,Gemeinde Ankershagen,MV
809181451,Ammersee,Gemeindefreies Gebiet Ammersee,BY
809371111,Ammerthal,Gemeinde Ammerthal,BY
806534001,Amöneburg,Stadt Amöneburg,HE
809676112,Amorbach,Stadt Amorbach,BY
809183112,Ampfing,Gemeinde Ampfing,BY
808425008,Amstetten,Gemeinde Amstetten,BW
803355049,Amt Neuhaus,Gemeinde Amt Neuhaus,NS
816070028,Amt Wachsenburg,Gemeinde Amt Wachsenburg,TH
814521010,Amtsberg,Gemeinde Amtsberg,SN
808436006,Amtzell,Gemeinde Amtzell,BW
815084012,An der Poststraße,Gemeinde An der Poststraße,SA
809188117,Andechs,Gemeinde Andechs,BY
803357003,Anderlingen,Gemeinde Anderlingen,NS
807137003,Andernach,Stadt Andernach,RP
816064073,Anrode,Gemeinde Anrode,TH
809561000,Ansbach,Stadt Ansbach,BY
807137004,Anschau,Gemeinde Anschau,RP
809190113,Antdorf,Gemeinde Antdorf,BY
801056001,Appen,Gemeinde Appen,SH
807339001,Appenheim,Gemeinde Appenheim,RP
808317005,Appenweier,Gemeinde Appenweier,BW
807233201,Arbach,Gemeinde Arbach,RP
809571113,Arberg,Gemeinde Arberg,BY
807131005,Aremberg,Gemeinde Aremberg,RP
815081030,Arendsee (Altmark),Stadt Arendsee (Altmark),SA
807231003,Arenrath,Gemeinde Arenrath,RP
816061001,Arenshausen,Gemeinde Arenshausen,TH
809185113,Aresing,Gemeinde Aresing,BY
807137006,Arft,Gemeinde Arft,RP
806535002,Antrifttal,Gemeinde Antrifttal,HE
807131004,Antweiler,Gemeinde Antweiler,RP
809175111,Anzing,Gemeinde Anzing,BY
809175451,Anzinger Forst,Gemeindefreies Gebiet Anzinger Forst,BY
803257002,Apelern,Gemeinde Apelern,NS
803451001,Apen,Gemeinde Apen,NS
815081026,Apenburg-Winterfeld,Gemeinde Apenburg-Winterfeld,SA
803359003,Apensen,Gemeinde Apensen,NS
809181111,Apfeldorf,Gemeinde Apfeldorf,BY
809778113,Apfeltrach,Gemeinde Apfeltrach,BY
816071001,Apolda,Stadt Apolda,TH
803353001,Appel,Gemeinde Appel,NS
813075005,Anklam,Stadt Anklam,MV
803459002,Ankum,Gemeinde Ankum,NS
814521020,Annaberg-Buchholz,Stadt Annaberg-Buchholz,SN
815091010,Annaburg,Stadt Annaburg,SA
809272451,Annathaler Wald,Gemeindefreies Gebiet Annathaler Wald,BY
807337501,Annweiler am Trifels,Stadt Annweiler am Trifels,RP
805974004,Anröchte,Gemeinde Anröchte,NR
809277111,Arnstorf,Gemeinde Arnstorf,BY
801058007,Arpsdorf,Gemeinde Arpsdorf,SH
809372113,Arrach,Gemeinde Arrach,BY
816065002,Artern/Unstrut,Stadt Artern/Unstrut,TH
803355003,Artlenburg,Gemeinde Artlenburg,NS
807141201,Arzbach,Gemeinde Arzbach,RP
809479112,Arzberg,Stadt Arzberg,BY
814730010,Arzberg,Gemeinde Arzberg,SN
808436094,Argenbühl,Gemeinde Argenbühl,BW
807133004,Argenschwang,Gemeinde Argenschwang,RP
807140003,Argenthal,Gemeinde Argenthal,RP
803255001,Arholzen,Gemeinde Arholzen,NS
801051002,Arkebek,Gemeinde Arkebek,SH
801054007,Arlewatt,Gemeinde Arlewatt,SH
807331004,Armsheim,Gemeinde Armsheim,RP
801060003,Armstedt,Gemeinde Armstedt,SH
803352002,Armstorf,Gemeinde Armstorf,NS
809276113,Arnbruck,Gemeinde Arnbruck,BY
815090010,Arneburg,Stadt Arneburg,SA
801059002,Arnis,Stadt Arnis,SH
805958004,Arnsberg,Stadt Arnsberg,NR
809372112,Arnschwang,Gemeinde Arnschwang,BY
814625010,Arnsdorf,Gemeinde Arnsdorf,SN
807143203,Arnshöfen,Gemeinde Arnshöfen,RP
816070004,Arnstadt,Stadt Arnstadt,TH
809677114,Arnstein,Stadt Arnstein,BY
815087031,Arnstein,Stadt Arnstein,SA
809661000,Aschaffenburg,Stadt Aschaffenburg,BY
809183113,Aschau a. Inn,Gemeinde Aschau a. Inn,BY
809187114,Aschau i. Chiemgau,Gemeinde Aschau i. Chiemgau,BY
807339002,Aspisheim,Gemeinde Aspisheim,RP
808128006,Assamstadt,Gemeinde Assamstadt,BW
808425011,Asselfingen,Gemeinde Asselfingen,BW
806532001,Aßlar,Stadt Aßlar,HE
809175112,Aßling,Gemeinde Aßling,BY
807143204,Astert,Gemeinde Astert,RP
805966004,Attendorn,Stadt Attendorn,NR
807141003,Attenhausen,Gemeinde Attenhausen,RP
807336005,Aschbach,Gemeinde Aschbach,RP
805558004,Ascheberg,Gemeinde Ascheberg,NR
801057001,Ascheberg (Holstein),Gemeinde Ascheberg (Holstein),SH
801058008,Ascheffel,Gemeinde Ascheffel,SH
816066002,Aschenhausen,Gemeinde Aschenhausen,TH
815089015,Aschersleben,Stadt Aschersleben,SA
809184112,Aschheim,Gemeinde Aschheim,BY
803251002,Asendorf,Gemeinde Asendorf,NS
803353002,Asendorf,Gemeinde Asendorf,NS
808119087,Aspach,Gemeinde Aspach,BW
808118003,Asperg,Stadt Asperg,BW
807232201,Arzfeld,Gemeinde Arzfeld,RP
807134004,Asbach,Gemeinde Asbach,RP
807138003,Asbach,Gemeinde Asbach,RP
809779115,Asbach-Bäumenheim,Gemeinde Asbach-Bäumenheim,BY
816061002,Asbach-Sickenberg,Gemeinde Asbach-Sickenberg,TH
809278116,Ascha,Gemeinde Ascha,BY
803257003,Auetal,Gemeinde Auetal,NS
809375115,Aufhausen,Gemeinde Aufhausen,BY
809472115,Aufseß,Gemeinde Aufseß,BY
808315004,Auggen,Gemeinde Auggen,BW
809761000,Augsburg,Stadt Augsburg,BY
805766004,Augustdorf,Gemeinde Augustdorf,NR
814522020,Augustusburg,Stadt Augustusburg,SN
803257004,Auhagen,Gemeinde Auhagen,NS
809273115,Attenhofen,Gemeinde Attenhofen,BY
809178115,Attenkirchen,Gemeinde Attenkirchen,BY
808426011,Attenweiler,Gemeinde Attenweiler,BW
809278117,Atting,Gemeinde Atting,BY
807143205,Atzelgift,Gemeinde Atzelgift,RP
808315003,Au,Gemeinde Au,BW
808216002,Au am Rhein,Gemeinde Au am Rhein,BW
809178116,Au i.d. Hallertau,Gemeinde Au i.d. Hallertau,BY
809679114,Aub,Stadt Aub,BY
809673113,Aubstadt,Gemeinde Aubstadt,BY
807135005,Auderath,Gemeinde Auderath,RP
814521030,Aue,Stadt Aue,SN
807141004,Auel,Gemeinde Auel,RP
807133005,Auen,Gemeinde Auen,RP
816069058,Auengrund,Gemeinde Auengrund,TH
808119006,Auenwald,Gemeinde Auenwald,BW
809271113,Auerbach,Gemeinde Auerbach,BY
814521040,Auerbach,Gemeinde Auerbach,SN
809371113,Auerbach i.d. OPf.,Stadt Auerbach i.d. OPf.,BY
814523020,Auerbach/Vogtl.,Stadt Auerbach/Vogtl.,SN
809571114,Aurach,Gemeinde Aurach,BY
809572114,Aurachtal,Gemeinde Aurachtal,BY
803452001,Aurich,Stadt Aurich,NS
801059103,Ausacker,Gemeinde Ausacker,SH
809186113,Baar-Ebenhausen,Gemeinde Baar-Ebenhausen,BY
809771176,Baar (Schwaben),Gemeinde Baar (Schwaben),BY
806432002,Babenhausen,Stadt Babenhausen,HE
809778115,Babenhausen,Gemeinde Babenhausen,BY
809187116,Babensham,Gemeinde Babensham,BY
809375116,Bach a.d. Donau,Gemeinde Bach a.d. Donau,BY
807339003,Bacharach,Stadt Bacharach,RP
807132004,Bachenberg,Gemeinde Bachenberg,RP
815083035,Ausleben,Gemeinde Ausleben,SA
809271114,Außernzell,Gemeinde Außernzell,BY
801061005,Auufer,Gemeinde Auufer,SH
807232006,Auw an der Kyll,Gemeinde Auw an der Kyll,RP
807232202,Auw bei Prüm,Gemeinde Auw bei Prüm,RP
809775451,Auwald,Gemeindefreies Gebiet Auwald,BY
801054009,Aventoft,Gemeinde Aventoft,SH
801051003,Averlak,Gemeinde Averlak,SH
803356001,Axstedt,Gemeinde Axstedt,NS
809184137,Aying,Gemeinde Aying,BY
807235002,Ayl,Gemeinde Ayl,RP
809772117,Aystetten,Gemeinde Aystetten,BY
813073006,Baabe,Gemeinde Baabe,MV
807137007,Baar,Gemeinde Baar,RP
809779117,Auhausen,Gemeinde Auhausen,BY
801058009,Aukrug,Gemeinde Aukrug,SH
808436008,Aulendorf,Stadt Aulendorf,BW
807141005,Aull,Gemeinde Aull,RP
816076092,Auma-Weidatal,Stadt Auma-Weidatal,TH
801053003,Aumühle,Gemeinde Aumühle,SH
809672111,Aura a.d. Saale,Gemeinde Aura a.d. Saale,BY
809677116,Aura i. Sinngrund,Gemeinde Aura i. Sinngrund,BY
809272452,Frauenberger und Duschlberger Wald,Gemeindefreies Gebiet Frauenberger und Duschlberg*,BY
812066064,Frauendorf,Gemeinde Frauendorf,BB
809273452,Frauenforst,Gemeindefreies Gebiet Frauenforst,BY
809175119,Frauenneuharting,Gemeinde Frauenneuharting,BY
808116020,Frickenhausen,Gemeinde Frickenhausen,BW
809679131,Frickenhausen a. Main,Gemeinde Frickenhausen a. Main,BY
808435015,Frickingen,Gemeinde Frickingen,BW
808327016,Fridingen an der Donau,Stadt Fridingen an der Donau,BW
813073025,Fuhlendorf,Gemeinde Fuhlendorf,MV
801053031,Fuhlenhagen,Gemeinde Fuhlenhagen,SH
803158014,Flöthe,Gemeinde Flöthe,NS
808325070,Fluorn-Winzeln,Gemeinde Fluorn-Winzeln,BW
807231033,Flußbach,Gemeinde Flußbach,RP
807132033,Fluterschen,Gemeinde Fluterschen,RP
801058054,Fockbek,Gemeinde Fockbek,SH
807336025,Föckelberg,Gemeinde Föckelberg,RP
816077005,Fockendorf,Gemeinde Fockendorf,TH
816074019,Frauenprießnitz,Gemeinde Frauenprießnitz,TH
816063029,Frauensee,Gemeinde Frauensee,TH
814522170,Frauenstein,Stadt Frauenstein,SN
809189118,Fridolfing,Gemeinde Fridolfing,BY
809771130,Friedberg,Stadt Friedberg,BY
806440008,Friedberg (Hessen),Stadt Friedberg (Hessen),HE
803462005,Friedeburg,Gemeinde Friedeburg,NS
806631009,Fulda,Stadt Fulda,HE
806633008,Fuldabrück,Gemeinde Fuldabrück,HE
801060021,Föhrden-Barl,Gemeinde Föhrden-Barl,SH
807235026,Föhren,Gemeinde Föhren,RP
807134026,Fohren-Linden,Gemeinde Fohren-Linden,RP
808216013,Forbach,Gemeinde Forbach,BW
808316013,Forchheim,Gemeinde Forchheim,BW
816070015,Frauenwald,Gemeinde Frauenwald,TH
809177120,Fraunberg,Gemeinde Fraunberg,BY
814524060,Fraureuth,Gemeinde Fraureuth,SN
816066025,Friedelshausen,Gemeinde Friedelshausen,TH
807332020,Friedelsheim,Gemeinde Friedelsheim,RP
809377118,Friedenfels,Gemeinde Friedenfels,BY
808315039,Friedenweiler,Gemeinde Friedenweiler,BW
816070016,Friedersdorf,Gemeinde Friedersdorf,TH
806632006,Friedewald,Gemeinde Friedewald,HE
806633009,Fuldatal,Gemeinde Fuldatal,HE
813071036,Fünfseen,Gemeinde Fünfseen,MV
809474126,Forchheim,Stadt Forchheim,BY
808126028,Forchtenberg,Stadt Forchtenberg,BW
809779146,Forheim,Gemeinde Forheim,BY
805362024,Frechen,Stadt Frechen,NR
807334005,Freckenfeld,Gemeinde Freckenfeld,RP
801053030,Fredeburg,Gemeinde Fredeburg,SH
803254016,Freden (Leine),Gemeinde Freden (Leine),NS
803359017,Fredenbeck,Gemeinde Fredenbeck,NS
807132036,Friedewald,Gemeinde Friedewald,RP
803152009,Friedland,Gemeinde Friedland,NS
812067137,Friedland,Stadt Friedland,BB
813071035,Friedland,Stadt Friedland,MV
801054034,Friedrich-Wilhelm-Lübke-Koog,Gemeinde Friedrich-Wilhelm-Lübke-Koog,SH
816067019,Friedrichroda,Stadt Friedrichroda,TH
806434002,Friedrichsdorf,Stadt Friedrichsdorf,HE
801051033,Friedrichsgabekoog,Gemeinde Friedrichsgabekoog,SH
812067144,Fürstenwalde/Spree,Stadt Fürstenwalde/Spree,BB
809275122,Fürstenzell,Gemeinde Fürstenzell,BY
809677456,Fürstl. Löwensteinscher Park,Gemeindefreies Gebiet Fürstl. Löwenstein'scher P,BY
809274132,Furth,Gemeinde Furth,BY
816072005,Föritz,Gemeinde Föritz,TH
807132034,Forst,Gemeinde Forst,RP
808215021,Forst,Gemeinde Forst,BW
807135031,Forst (Eifel),Gemeinde Forst (Eifel),RP
807135032,Forst (Hunsrück),Gemeinde Forst (Hunsrück),RP
812071076,Forst (Lausitz),Stadt Forst (Lausitz),BB
807332017,Forst an der Weinstraße,Gemeinde Forst an der Weinstraße,RP
812064136,Fredersdorf-Vogelsdorf,Gemeinde Fredersdorf-Vogelsdorf,BB
801060022,Fredesdorf,Gemeinde Fredesdorf,SH
807133031,Frei-Laubersheim,Gemeinde Frei-Laubersheim,RP
808316054,Freiamt,Gemeinde Freiamt,BW
801058055,Friedrichsgraben,Gemeinde Friedrichsgraben,SH
808435016,Friedrichshafen,Stadt Friedrichshafen,BW
801058056,Friedrichsholm,Gemeinde Friedrichsholm,SH
809779148,Fünfstetten,Gemeinde Fünfstetten,BY
807133032,Fürfeld,Gemeinde Fürfeld,RP
803459017,Fürstenau,Stadt Fürstenau,NS
803255014,Fürstenberg,Gemeinde Fürstenberg,NS
812065084,Fürstenberg/Havel,Stadt Fürstenberg/Havel,BB
809677453,Forst Aura,Gemeindefreies Gebiet Forst Aura,BY
809672454,Forst Detter-Süd,Gemeindefreies Gebiet Forst Detter-Süd,BY
809671451,Forst Hain i. Spessart,Gemeindefreies Gebiet Forst Hain i. Spessart,BY
814522180,Freiberg,Stadt Freiberg,SN
808118078,Freiberg am Neckar,Stadt Freiberg am Neckar,BW
803359018,Freiburg (Elbe),Gemeinde Freiburg (Elbe),NS
808311000,Freiburg im Breisgau,Stadt Freiburg im Breisgau,BW
816065018,Freienbessingen,Gemeinde Freienbessingen,TH
801051034,Friedrichskoog,Gemeinde Friedrichskoog,SH
813076038,Friedrichsruhe,Gemeinde Friedrichsruhe,MV
801054033,Friedrichstadt,Stadt Friedrichstadt,SH
810041511,Friedrichsthal,Stadt Friedrichsthal,SL
809272119,Fürsteneck,Gemeinde Fürsteneck,BY
809179121,Fürstenfeldbruck,Stadt Fürstenfeldbruck,BY
809275121,Fürstenstein,Gemeinde Fürstenstein,BY
809576453,Forst Kleinschwarzenlohe,Gemeindefreies Gebiet Forst Kleinschwarzenlohe,BY
809677454,Forst Lohrerstraße,Gemeindefreies Gebiet Forst Lohrerstraße,BY
809472454,Forst Neustädtlein a. Forst,Gemeindefreies Gebiet Forst Neustädtlein a. Forst,BY
809673453,Forst Schmalwasser-Nord,Gemeindefreies Gebiet Forst Schmalwasser-Nord,BY
809673454,Forst Schmalwasser-Süd,Gemeindefreies Gebiet Forst Schmalwasser-Süd,BY
816061032,Freienhagen,Gemeinde Freienhagen,TH
816074021,Freienorla,Gemeinde Freienorla,TH
806535004,Freiensteinau,Gemeinde Freiensteinau,HE
801059182,Freienwill,Gemeinde Freienwill,SH
816062007,Friedrichsthal,Gemeinde Friedrichsthal,TH
812060068,Friedrichswalde,Gemeinde Friedrichswalde,BB
816067021,Friedrichswerth,Gemeinde Friedrichswerth,TH
806431007,Fürth,Gemeinde Fürth,HE
809563000,Fürth,Stadt Fürth,BY
809475451,Forst Schwarzenbach a. Wald,Gemeindefreies Gebiet Forst Schwarzenbach a. Wald,BY
809572455,Forst Tennenlohe,Gemeindefreies Gebiet Forst Tennenlohe,BY
809184452,Forstenrieder Park,Gemeindefreies Gebiet Forstenrieder Park,BY
809177119,Forstern,Gemeinde Forstern,BY
809574456,Forsthof,Gemeindefreies Gebiet Forsthof,BY
806435009,Freigericht,Gemeinde Freigericht,HE
809371121,Freihung,Gemeinde Freihung,BY
809172118,Freilassing,Stadt Freilassing,BY
807143018,Freilingen,Gemeinde Freilingen,RP
807331027,Freimersheim,Gemeinde Freimersheim,RP
806634004,Frielendorf,Gemeinde Frielendorf,HE
816067022,Friemar,Gemeinde Friemar,TH
809780121,Fischen i. Allgäu,Gemeinde Fischen i. Allgäu,BY
808317029,Fischerbach,Gemeinde Fischerbach,BW
808336024,Fischingen,Gemeinde Fischingen,BW
801061028,Fitzbek,Gemeinde Fitzbek,SH
801053029,Fitzen,Gemeinde Fitzen,SH
809175118,Forstinning,Gemeinde Forstinning,BY
807132035,Forstmehren,Gemeinde Forstmehren,RP
809375451,Forstmühler Forst,Gemeindefreies Gebiet Forstmühler Forst,BY
809676452,Forstwald,Gemeindefreies Gebiet Forstwald,BY
807331026,Framersheim,Gemeinde Framersheim,RP
807337027,Freimersheim (Pfalz),Gemeinde Freimersheim (Pfalz),RP
807332019,Freinsheim,Stadt Freinsheim,RP
807143019,Freirachdorf,Gemeinde Freirachdorf,RP
807334006,Freisbach,Gemeinde Freisbach,RP
810046111,Freisen,Gemeinde Freisen,SL
812063088,Friesack,Stadt Friesack,BB
807132037,Friesenhagen,Gemeinde Friesenhagen,RP
807339018,Friesenheim,Gemeinde Friesenheim,RP
809571146,Flachslanden,Gemeinde Flachslanden,BY
807141043,Flacht,Gemeinde Flacht,RP
809673123,Fladungen,Stadt Fladungen,BY
809677129,Frammersbach,Gemeinde Frammersbach,BY
809677455,Frammersbacher Forst,Gemeindefreies Gebiet Frammersbacher Forst,BY
807335009,Frankelbach,Gemeinde Frankelbach,RP
809178124,Freising,Stadt Freising,BY
803251018,Freistatt,Gemeinde Freistatt,NS
814628110,Freital,Stadt Freital,SN
808317031,Friesenheim,Gemeinde Friesenheim,BW
809777128,Friesenried,Gemeinde Friesenried,BY
807132032,Flammersfeld,Gemeinde Flammersfeld,RP
816064017,Flarchheim,Gemeinde Flarchheim,TH
815083230,Flechtingen,Gemeinde Flechtingen,SA
801058052,Fleckeby,Gemeinde Fleckeby,SH
808125030,Flein,Gemeinde Flein,BW
806635010,Frankenau,Stadt Frankenau,HE
806635011,Frankenberg (Eder),Stadt Frankenberg (Eder),HE
814522150,Frankenberg/Sa.,Stadt Frankenberg/Sa.,SN
803154005,Frellstedt,Gemeinde Frellstedt,NS
809779147,Fremdingen,Gemeinde Fremdingen,BY
809471131,Frensdorf,Gemeinde Frensdorf,BY
803453007,Friesoythe,Stadt Friesoythe,NS
808236019,Friolzheim,Gemeinde Friolzheim,BW
808327017,Frittlingen,Gemeinde Frittlingen,BW
808436032,Fleischwangen,Gemeinde Fleischwangen,BW
807337025,Flemlingen,Gemeinde Flemlingen,RP
801001000,Flensburg,Stadt Flensburg,SH
807232223,Fleringen,Gemeinde Fleringen,RP
816072023,Frankenblick,Gemeinde Frankenblick,TH
816071019,Frankendorf,Gemeinde Frankendorf,TH
807332018,Frankeneck,Gemeinde Frankeneck,RP
803358009,Frankenfeld,Gemeinde Frankenfeld,NS
816070014,Frankenhain,Gemeinde Frankenhain,TH
803454012,Freren,Stadt Freren,NS
803454013,Fresenburg,Gemeinde Fresenburg,NS
801054032,Fresendelf,Gemeinde Fresendelf,SH
801051032,Frestedt,Gemeinde Frestedt,SH
807331028,Frettenheim,Gemeinde Frettenheim,RP
816061033,Fretterode,Gemeinde Fretterode,TH
806634005,Fritzlar,Stadt Fritzlar,HE
814729140,Frohburg,Stadt Frohburg,SN
806631008,Flieden,Gemeinde Flieden,HE
807232039,Fließem,Gemeinde Fließem,RP
812073157,Flieth-Stegelitz,Gemeinde Flieth-Stegelitz,BB
801058053,Flintbek,Gemeinde Flintbek,SH
808127103,Frankenhardt,Gemeinde Frankenhardt,BW
816066024,Frankenheim/Rhön,Gemeinde Frankenheim/Rhön,TH
816063028,Frankenroda,Gemeinde Frankenroda,TH
807335010,Frankenstein,Gemeinde Frankenstein,RP
805970016,Freudenberg,Stadt Freudenberg,NR
808128039,Freudenberg,Stadt Freudenberg,BW
808336025,Fröhnd,Gemeinde Fröhnd,BW
807336027,Frohnhofen,Gemeinde Frohnhofen,RP
816077006,Frohnsdorf,Gemeinde Frohnsdorf,TH
816068012,Frömmstedt,Gemeinde Frömmstedt,TH
809187131,Flintsbach a. Inn,Gemeinde Flintsbach a. Inn,BY
816066023,Floh-Seligenthal,Gemeinde Floh-Seligenthal,TH
814522140,Flöha,Stadt Flöha,SN
814625140,Frankenthal,Gemeinde Frankenthal,SN
807311000,Frankenthal (Pfalz),Stadt Frankenthal (Pfalz),RP
809678130,Frankenwinheim,Gemeinde Frankenwinheim,BY
809371122,Freudenberg,Gemeinde Freudenberg,BY
807235028,Freudenburg,Gemeinde Freudenburg,RP
805978012,Fröndenberg/Ruhr,Stadt Fröndenberg/Ruhr,NR
806534009,Fronhausen,Gemeinde Fronhausen,HE
807140039,Fronhofen,Gemeinde Fronhofen,RP
807331024,Flomborn,Gemeinde Flomborn,RP
807331025,Flonheim,Gemeinde Flonheim,RP
806435008,Flörsbachtal,Gemeinde Flörsbachtal,HE
807331023,Flörsheim-Dalsheim,Gemeinde Flörsheim-Dalsheim,RP
806436004,Flörsheim am Main,Stadt Flörsheim am Main,HE
812053000,Frankfurt (Oder),Stadt Frankfurt (Oder),BB
806412000,Frankfurt am Main,Stadt Frankfurt am Main,HE
806437007,Fränkisch-Crumbach,Gemeinde Fränkisch-Crumbach,HE
807337026,Frankweiler,Gemeinde Frankweiler,RP
813073024,Franzburg,Stadt Franzburg,MV
808237028,Freudenstadt,Stadt Freudenstadt,BW
808118016,Freudental,Gemeinde Freudental,BW
815084135,Freyburg (Unstrut),Stadt Freyburg (Unstrut),SA
808436096,Fronreute,Gemeinde Fronreute,BW
809279115,Frontenhausen,Gemeinde Frontenhausen,BY
807141044,Frücht,Gemeinde Frücht,RP
807131022,Fuchshofen,Gemeinde Fuchshofen,RP
806440007,Florstadt,Stadt Florstadt,HE
809374121,Floß,Gemeinde Floß,BY
809374122,Flossenbürg,Gemeinde Flossenbürg,BY
807235027,Franzenheim,Gemeinde Franzenheim,RP
809187132,Frasdorf,Gemeinde Frasdorf,BY
809276121,Frauenau,Gemeinde Frauenau,BY
807134027,Frauenberg,Gemeinde Frauenberg,RP
809373126,Freystadt,Stadt Freystadt,BY
809272118,Freyung,Stadt Freyung,BY
809377119,Fuchsmühl,Gemeinde Fuchsmühl,BY
809672124,Fuchsstadt,Gemeinde Fuchsstadt,BY
809181121,Fuchstal,Gemeinde Fuchstal,BY
801060023,Fuhlendorf,Gemeinde Fuhlendorf,SH
809374118,Eslarn,Gemeinde Eslarn,BY
